customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3540-CX98,Female,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.28,2602.16,Yes
6534-EZ56,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.67,1355.83,No
6651-AZ80,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.43,3090.36,Yes
5996-AZ20,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.93,987.9,No
5882-DY38,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,96.22,769.76,No
5113-EX70,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,100.9,5852.2,No
5851-EZ98,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.92,1690.56,No
6445-DW24,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,126.74,7350.92,No
2573-AZ31,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.2,5887.2,No
2256-DY75,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.41,7805.52,No
2049-AZ67,Female,1,No,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),87.54,1575.72,No
1029-CX98,Male,0,No,No,48,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,81.9,3931.2,No
4198-BZ94,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.89,3895.71,No
5493-BZ11,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.98,1454.96,No
7645-BW95,Female,1,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.84,2866.36,No
6859-DY75,Female,0,No,No,11,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,103.73,1141.03,No
9503-DX52,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,92.02,4324.94,No
8496-DZ17,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,111.16,3668.28,Yes
8684-EY30,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.63,1975.47,No
6043-EZ71,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.84,419.36,No
9397-EY60,Male,1,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.87,751.32,No
8811-CX54,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,107.94,5181.12,No
1207-EZ14,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.23,460.92,Yes
5986-BY29,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.82,4930.02,No
3294-BZ39,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.15,1292.85,No
8945-BY62,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.57,3073.62,No
4367-EW90,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.77,4774.89,No
1165-BW53,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.82,1909.2,No
1350-EY39,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.69,916.9,Yes
1931-AX20,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,162.0,Yes
9058-BW88,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),100.08,6204.96,No
2116-DY89,Male,1,No,No,50,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,92.83,4641.5,No
8904-BX49,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),70.19,772.09,No
3669-CZ33,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.64,2926.08,No
6630-AY48,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.27,1362.15,No
2381-BW92,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.72,348.92,No
7314-EX68,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.59,1745.81,No
9567-AW33,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),109.42,765.94,Yes
1957-CY63,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.41,426.69,Yes
7629-BX70,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.36,200.16,Yes
3396-DW51,Male,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),97.35,5451.6,Yes
5921-AY20,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,83.71,837.1,Yes
3520-BW67,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.27,666.16,Yes
3294-AW33,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),43.96,263.76,Yes
3141-CY56,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.46,2651.06,No
5552-EX88,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.33,163.98,No
5755-AW65,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.28,1527.12,No
3615-AW31,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.61,1949.28,No
5172-EZ37,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.65,8353.15,No
6773-AW21,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.82,558.74,Yes
9060-AX74,Female,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.44,944.4,No
6885-CZ29,Male,1,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,98.98,4949.0,No
4169-BY33,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),95.7,6794.7,Yes
3250-CW25,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.34,173.36,Yes
2401-BX29,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),107.5,1935.0,Yes
6363-DY17,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.69,173.38,Yes
5819-AX17,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.6,556.8,Yes
7589-CX31,Female,1,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),119.32,6920.56,No
5037-BZ17,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),107.78,646.68,No
1791-CW60,Male,1,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.41,507.05,Yes
7043-CZ78,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,104.69,209.38,No
7098-AW53,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),121.01,363.03,Yes
5782-EZ22,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,99.73,398.92,Yes
2716-EW72,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,116.59,5946.09,No
8361-CZ87,Male,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.77,532.62,Yes
9380-AY55,Male,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,117.28,117.28,Yes
3718-CX77,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,90.99,90.99,Yes
8718-DY94,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.88,7069.04,No
3881-BY11,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.46,332.22,Yes
1643-EW47,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,115.18,8177.78,No
3650-BW82,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.58,1026.96,Yes
8086-BZ62,Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.19,273.57,Yes
3687-BW57,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,97.32,486.6,Yes
2416-CZ55,Female,0,Yes,Yes,57,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.62,5792.34,No
9192-AW41,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,100.02,1100.22,Yes
1211-EZ20,Male,0,No,Yes,10,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.44,944.4,No
1303-CY70,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),126.55,5188.55,No
2781-BX20,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),91.09,910.9,Yes
7739-BW84,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,127.58,9058.18,No
5203-BZ12,Female,1,No,Yes,64,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,89.38,5720.32,No
2830-CY49,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.85,2870.95,No
1222-EX71,Male,1,No,Yes,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,656.7,Yes
3578-EY59,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,103.84,5815.04,No
5054-BY64,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,85.6,256.8,Yes
7379-DW43,Female,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.45,2419.95,No
9043-CY80,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),109.68,7129.2,No
3240-BZ98,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,116.28,6511.68,No
9284-EW88,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.59,753.13,Yes
4470-DZ55,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,77.56,5118.96,No
6413-AZ93,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,94.03,282.09,No
8437-DY64,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.23,3449.51,No
4628-EW62,Male,1,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,86.23,3794.12,Yes
6352-CY15,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),96.92,6299.8,Yes
3091-CZ13,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,101.55,1015.5,No
8742-DY67,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.7,502.8,No
6557-AY47,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),76.99,4619.4,No
9891-DW49,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.04,1254.44,No
4014-AW44,Female,1,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.52,1005.6,Yes
1977-CY25,Female,0,No,Yes,54,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,85.58,4621.32,No
2297-CX98,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.67,2153.56,No
5129-DW87,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.97,4848.5,No
1448-EX55,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),112.86,3724.38,No
5500-EX47,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),109.53,7776.63,No
5832-AZ96,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),124.61,1121.49,Yes
6020-CW18,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.52,669.12,Yes
1446-CW39,Male,0,No,Yes,64,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.53,5601.92,No
4257-DY77,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.2,3962.4,Yes
9694-AW43,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.78,295.02,No
7740-CX35,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.2,5161.2,No
1661-BW22,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.12,720.96,Yes
7879-EW65,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.52,497.6,No
8856-CY93,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.83,1713.27,No
4440-BZ88,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.6,2204.8,No
8023-BY24,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.59,4848.35,No
5702-CX48,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.92,1247.04,Yes
8698-DX80,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.46,2369.46,No
4445-DW34,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.46,137.84,Yes
3478-CW58,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.48,5824.28,No
3519-AW71,Female,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.35,1558.95,No
6647-CX49,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.6,94.6,Yes
9018-BY19,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.14,445.7,Yes
9932-AX95,Male,0,No,No,42,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,98.15,4122.3,No
9551-EW87,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),103.35,2893.8,No
3631-CW73,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.9,481.8,No
6787-EX18,Male,1,No,No,64,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,91.0,5824.0,No
9549-BW84,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,81.56,5546.08,Yes
5135-AZ79,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.21,836.57,No
5553-AX78,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.99,96.99,Yes
2874-EZ60,Male,1,Yes,Yes,49,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.32,4425.68,No
1937-CX84,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.44,177.76,Yes
5125-CX15,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.48,4324.0,Yes
9162-AY81,Female,0,No,No,57,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.24,4801.68,No
9538-EW17,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.26,2984.94,No
3466-EW14,Female,1,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,123.45,246.9,Yes
8076-AX87,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.74,257.4,No
5837-DZ31,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),95.51,95.51,No
3485-AW27,Female,1,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,132.39,7943.4,No
2453-EW56,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),111.34,890.72,Yes
8546-AY68,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.9,2171.4,No
4949-EZ13,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.42,1049.62,Yes
3560-BY74,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),86.72,2688.32,Yes
9132-CW78,Male,0,Yes,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),82.64,1735.44,No
5843-CY86,Female,0,No,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.33,4534.13,Yes
6502-CW47,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,107.28,1072.8,Yes
9197-EW86,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.86,281.16,Yes
1531-DW54,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.21,302.1,No
